Time,Analog,Pressure(Kpa)
6.577437151,113,-117.9932
6.584067223,113,-117.9932
6.589292016,113,-117.9932
6.595026025,114,-117.6496
6.597762765,114,-117.6496
6.604637576,114,-117.6496
6.610062109,114,-117.6496
6.616163622,113,-117.9932
6.618958784,113,-117.9932
6.626857553,113,-117.9932
6.630523119,113,-117.9932
6.636975952,113,-117.9932
6.639796771,114,-117.6496
6.648684762,114,-117.6496
6.651504398,114,-117.6496
6.657939467,113,-117.9932
6.660881473,113,-117.9932
6.669144193,113,-117.9932
6.671735669,114,-117.6496
6.675826371,115,-117.306
6.683664745,114,-117.6496
6.690193368,113,-117.9932
6.693163795,113,-117.9932
6.69626646,114,-117.6496
6.704340099,114,-117.6496
6.708452907,114,-117.6496
6.713352828,114,-117.6496
6.716694706,113,-117.9932
6.725611118,113,-117.9932
6.728789969,113,-117.9932
6.735543199,113,-117.9932
6.741222734,114,-117.6496
